song_id,filepath,genre
rock_rock.00098,data/raw/gtzan/rock/rock.00098.wav,rock
pop_pop.00013,data/raw/gtzan/pop/pop.00013.wav,pop
classical_classical.00001,data/raw/gtzan/classical/classical.00001.wav,classical
pop_pop.00028,data/raw/gtzan/pop/pop.00028.wav,pop
jazz_jazz.00038,data/raw/gtzan/jazz/jazz.00038.wav,jazz
blues_blues.00032,data/raw/gtzan/blues/blues.00032.wav,blues
hiphop_hiphop.00028,data/raw/gtzan/hiphop/hiphop.00028.wav,hiphop
blues_blues.00044,data/raw/gtzan/blues/blues.00044.wav,blues
country_country.00014,data/raw/gtzan/country/country.00014.wav,country
rock_rock.00015,data/raw/gtzan/rock/rock.00015.wav,rock
disco_disco.00046,data/raw/gtzan/disco/disco.00046.wav,disco
rock_rock.00030,data/raw/gtzan/rock/rock.00030.wav,rock
disco_disco.00006,data/raw/gtzan/disco/disco.00006.wav,disco
country_country.00070,data/raw/gtzan/country/country.00070.wav,country
